"author_handle","likes","mentions","permalink","shares","source_favorites","source_followers","source_following","tags","main"
"GbrielLG1","0.0","","https://www.twitter.com/GbrielLG1/status/925914342092083200","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348307719t  #sulfoxaflor #flupyradifurone"
"regard74","0.0","","https://www.twitter.com/regard74/status/925549094973726720","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347764864t  #sulfoxaflor #flupyradifurone"
"SissiLeDu","0.0","","https://www.twitter.com/SissiLeDu/status/925918486148403201","0.0","0.0","3","6.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348310335t?referring_akid=36111.10741483.2GavKQ … #sulfoxaflor #flupyradifurone"
"ITSAPinstitut","0.0","['Inra_France']","https://www.twitter.com/ITSAPinstitut/status/926081838875140096","0.0","0.0","364","219.0","['abeilles', 'apiculture', 'inra']","Manifestation de soutien le 3 novembre à l’INRA d’Avignon de 11h00 à 16h00 #apiculture #abeilles #inra @Inra_France"
"champfont","1.0","","https://www.twitter.com/champfont/status/925672984110563328","1.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347830118t  #sulfoxaflor #flupyradifurone"
"MarcRaulin","0.0","","https://www.twitter.com/MarcRaulin/status/925658356907495425","0.0","504.0","207","281.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347805400t  #sulfoxaflor #flupyradifurone"
"roumias22","0.0","","https://www.twitter.com/roumias22/status/925648869719007232","0.0","386.0","14","64.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347800751t  #sulfoxaflor #flupyradifurone"
"dominique88630","0.0","","https://www.twitter.com/dominique88630/status/925657805339742208","0.0","15.0","173","743.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347805163t  #sulfoxaflor #flupyradifurone"
"MyriamRimbert","0.0","","https://www.twitter.com/MyriamRimbert/status/926140141542019077","0.0","129.0","43","124.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348487139t?referring_akid=35845.12564592.8s1N55 … #sulfoxaflor #flupyradifurone"
"ONUinfo","1.0","","https://www.twitter.com/ONUinfo/status/926098371680579584","1.0","435.0","19292","2642.0","['UNGA', 'abeilles', 'camélidés']","#UNGA 2eCom : les #camélidés et les #abeilles, vus comme des facteurs de la sécurité alimentaire ► http://bit.ly/2lGOJsx "
"romainlouns","0.0","","https://www.twitter.com/romainlouns/status/926109834130358272","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348451279t  #sulfoxaflor #flupyradifurone"
"JanksJC","0.0","","https://www.twitter.com/JanksJC/status/925623561011769344","1.0","37078.0","2648","4825.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347788472t  #sulfoxaflor #flupyradifurone"
"edYvesMichel","0.0","","https://www.twitter.com/edYvesMichel/status/925615059975491584","0.0","329.0","642","724.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347785032t  #sulfoxaflor #flupyradifurone"
"jdsenne","0.0","","https://www.twitter.com/jdsenne/status/925773678385737730","0.0","2.0","10","64.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348092914t  #sulfoxaflor #flupyradifurone"
"traroth","0.0","","https://www.twitter.com/traroth/status/926129440861622272","0.0","46.0","5","14.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348471899t?referring_akid=36112.8801954.R3uRcp … #sulfoxaflor #flupyradifurone"
"GillesHommit","0.0","","https://www.twitter.com/GillesHommit/status/926011200487477248","0.0","63.0","146","30.0","['abeilles', 'batterie', 'poésie', 'volailles']","#poésie Elever les #abeilles En #batterie Tout comme des #volailles"
"GomarLeHomard","0.0","","https://www.twitter.com/GomarLeHomard/status/925643956716822528","0.0","3913.0","83","158.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347798285t  #sulfoxaflor #flupyradifurone"
"PCh911","0.0","","https://www.twitter.com/PCh911/status/925642721586483200","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347797701t  #sulfoxaflor #flupyradifurone"
"Teonanacatl31","0.0","","https://www.twitter.com/Teonanacatl31/status/926034584348889088","0.0","96.0","189","659.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348379976t?referring_akid=36111.7265226.wsXZpw … #sulfoxaflor #flupyradifurone"
"madyguy1","0.0","","https://www.twitter.com/madyguy1/status/925671614167093248","0.0","0.0","6","18.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347828028t  #sulfoxaflor #flupyradifurone"
"JrmeRipoull","0.0","['boucherbrigit', 'yjadot', 'LCP']","https://www.twitter.com/JrmeRipoull/status/923817398033113088","0.0","2520.0","1686","1767.0","['abeilles']","@boucherbrigit reçoit @yjadot @LCP #abeilles Selon @yjadot (EELV), il faut interdire le sulfoxaflor, pesticide autorisé par l'Anses mais accusé d'être un ""tueur d'abeilles"". #PolMat pic.twitter.com/OydHqhb95D"
"DammeMarie","0.0","","https://www.twitter.com/DammeMarie/status/926116958185062400","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348458607t?referring_akid=36111.11906732.uTwpZx … #sulfoxaflor #flupyradifurone"
"KatyCHAUVEL","0.0","","https://www.twitter.com/KatyCHAUVEL/status/926033755118166017","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348379196t?referring_akid=36111.13491450.uLeCEw … #sulfoxaflor #flupyradifurone"
"javara3450","0.0","","https://www.twitter.com/javara3450/status/926004446794051585","0.0","0.0","0","19.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348354808t  #sulfoxaflor #flupyradifurone"
"tardy_59","0.0","","https://www.twitter.com/tardy_59/status/926191182274842625","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348553130t  #sulfoxaflor #flupyradifurone"
"DanielSAVIGNY","0.0","","https://www.twitter.com/DanielSAVIGNY/status/926080933685612544","0.0","4.0","11","31.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348414537t?referring_akid=36111.11622130.6U2fId … #sulfoxaflor #flupyradifurone"
"mcwibaut","0.0","","https://www.twitter.com/mcwibaut/status/925628264541978624","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347790422t  #sulfoxaflor #flupyradifurone"
"AuliardAC","0.0","","https://www.twitter.com/AuliardAC/status/925632562508324864","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347792423t  #sulfoxaflor #flupyradifurone"
"Rangerdurisque","0.0","","https://www.twitter.com/Rangerdurisque/status/925619926945161218","0.0","679.0","18","152.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347786203t  #sulfoxaflor #flupyradifurone"
"poupathibaud","0.0","","https://www.twitter.com/poupathibaud/status/925646447449706496","0.0","","0","","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347799402t  #sulfoxaflor #flupyradifurone"
"carolinerafelia","0.0","","https://www.twitter.com/carolinerafelia/status/926178874924421121","0.0","1388.0","21","23.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348536745t  #sulfoxaflor #flupyradifurone."
"Myradia","0.0","","https://www.twitter.com/Myradia/status/925787300398878720","0.0","181.0","567","1258.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348124288t  #sulfoxaflor #flupyradifurone"
"PruvostClaude1","0.0","","https://www.twitter.com/PruvostClaude1/status/925669337121337345","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347823798t  #sulfoxaflor #flupyradifurone"
"babda30","0.0","","https://www.twitter.com/babda30/status/926157017894588417","0.0","33.0","139","280.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348508261t?referring_akid=36111.13836664.Ksg6n7 … #sulfoxaflor #flupyradifurone"
"PatPatoulorine","0.0","","https://www.twitter.com/PatPatoulorine/status/925906462655877121","0.0","3218.0","43","63.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348301781t  #sulfoxaflor #flupyradifurone"
"FlyMe2DeMoon","0.0","","https://www.twitter.com/FlyMe2DeMoon/status/925881178837733376","0.0","0.0","8","31.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://bit.ly/2imDVuB  #sulfoxaflor #flupyradifurone"
"Phhennebert","0.0","","https://www.twitter.com/Phhennebert/status/924281062972428289","0.0","422.0","613","671.0","['abeilles', 'apiculteur']","#apiculteur #abeilles il fait analyser son 🍯français en et il n'a pas de trace de pesticides On pourrait penser que la #Beauce n'est pas forcément la meilleure région pour faire du #miel http://www.lechorepublicain.fr/chartres/vie-pratique-consommation/2017/10/26/un-apiculteur-de-dammarie-fait-analyser-sa-production-de-miel_12605802.html …"
"FerrariAnne","0.0","","https://www.twitter.com/FerrariAnne/status/925541199150305280","0.0","2327.0","258","952.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347760958t  #sulfoxaflor #flupyradifurone"
"elisedepenoux","0.0","","https://www.twitter.com/elisedepenoux/status/926208867310211073","0.0","3515.0","5318","2921.0","['abeilles']","Un institut de recherche sur les #abeilles en mal de budget"
"lapeleuse","0.0","","https://www.twitter.com/lapeleuse/status/925738553744773120","0.0","13.0","5","25.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347993815t  #sulfoxaflor #flupyradifurone"
"lagarriguejm","0.0","","https://www.twitter.com/lagarriguejm/status/925975143431712768","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348337642t  #sulfoxaflor #flupyradifurone"
"delatrte5","0.0","","https://www.twitter.com/delatrte5/status/926231577503387649","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348590258t?referring_akid=36111.10148518.ZOWIFy … #sulfoxaflor #flupyradifurone"
"Crollalanza","0.0","","https://www.twitter.com/Crollalanza/status/925693352300961792","0.0","2172.0","279","1305.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347856028t  #sulfoxaflor #flupyradifurone"
"HalinaMenthe","0.0","","https://www.twitter.com/HalinaMenthe/status/925984067673362432","0.0","30.0","108","353.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348342900t  #sulfoxaflor #flupyradifurone"
"charme55","0.0","","https://www.twitter.com/charme55/status/925652679191334913","0.0","7.0","161","216.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347802720t  #sulfoxaflor #flupyradifurone"
"Duboisac","0.0","","https://www.twitter.com/Duboisac/status/925640018894389248","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347796169t  #sulfoxaflor #flupyradifurone"
"chris5547","0.0","","https://www.twitter.com/chris5547/status/925679206855520256","0.0","625.0","412","950.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347839738t  #sulfoxaflor #flupyradifurone"
"CorSpe311","0.0","","https://www.twitter.com/CorSpe311/status/925758678803808257","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348053469t  #sulfoxaflor #flupyradifurone"
"rwanda94","0.0","","https://www.twitter.com/rwanda94/status/925762030459654144","0.0","0.0","0","0.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348061929t  #sulfoxaflor #flupyradifurone"
"monnipoli","0.0","","https://www.twitter.com/monnipoli/status/925583622337388544","0.0","4.0","212","132.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347776291t  #sulfoxaflor #flupyradifurone"
"wamsalak","0.0","","https://www.twitter.com/wamsalak/status/925783509033132032","0.0","1.0","51","385.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/348116291t  #sulfoxaflor #flupyradifurone"
"thi_loup","0.0","","https://www.twitter.com/thi_loup/status/926098360896851968","1.0","51533.0","2877","3341.0","['abeilles']","Démographie de l'apiculture européenne : pesticides moins de 8% des causes de mortalité #abeilles"
"JustMe_AbFab76","0.0","","https://www.twitter.com/JustMe_AbFab76/status/925679102685835265","0.0","28885.0","595","1294.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347839498t  #sulfoxaflor #flupyradifurone"
"LecomteChriste3","0.0","","https://www.twitter.com/LecomteChriste3/status/925634841835687938","0.0","240.0","1","58.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347793743t  #sulfoxaflor #flupyradifurone"
"Vetitude","0.0","","https://www.twitter.com/Vetitude/status/925664019272355842","0.0","54.0","2988","285.0","['Apiculture', 'abeilles', 'ruches']","#Apiculture : les #abeilles sont anormalement en dehors des #ruches https://buff.ly/2z5N6u2 "
"bmaryeve","0.0","","https://www.twitter.com/bmaryeve/status/925736511483629569","0.0","0.0","589","1648.0","['abeilles', 'flupyradifurone', 'néonicotinoïdes', 'sulfoxaflor']",".@N_Hulot: Sauvez les #abeilles, interdisez TOUS les pesticides #néonicotinoïdes http://sumof.us/347986678t  #sulfoxaflor #flupyradifurone"
